,display_id,ad_id,clicked,uuid,document_id_x,timestamp,platform,geo_location,source_id,publisher_id,publish_time,document_id_y,campaign_id,advertiser_id
7075,1229,54978,0,f2363607d1003b,1402283,85851,1,US>NY>501,8794.0,167.0,2016-05-06 18:00:00,982695,7283,1919
7076,920,54978,0,142ebbda3d633b,1514640,64981,1,US>FL>539,8610.0,1142.0,2016-05-24 19:00:00,982695,7283,1919
7077,1692,54978,0,e303e9a54fc64c,277930,118213,1,US>OH>542,5968.0,633.0,2012-01-04 00:00:00,982695,7283,1919
7078,1229,121452,0,f2363607d1003b,1402283,85851,1,US>NY>501,8794.0,167.0,2016-05-06 18:00:00,1215515,13635,2879
7079,1229,142532,1,f2363607d1003b,1402283,85851,1,US>NY>501,8794.0,167.0,2016-05-06 18:00:00,1314503,1438,1199
7080,1229,306659,0,f2363607d1003b,1402283,85851,1,US>NY>501,8794.0,167.0,2016-05-06 18:00:00,1710488,28644,1684
7081,860,47127,0,b70b0466087f2b,1786433,61629,2,US>CA>803,5721.0,433.0,2016-06-13 20:00:00,963590,3489,1448
7082,860,112763,1,b70b0466087f2b,1786433,61629,2,US>CA>803,5721.0,433.0,2016-06-13 20:00:00,1063351,14546,2156
7083,861,235638,0,451c41bfa928fc,1558039,61661,2,CA>ON,37.0,1078.0,2016-05-31 14:00:00,1589822,6201,83
7084,868,192853,0,145c4e5b99af14,1752126,61950,2,AU>08,6450.0,206.0,2016-06-13 04:00:00,1460834,22748,622
7085,868,284506,0,145c4e5b99af14,1752126,61950,2,AU>08,6450.0,206.0,2016-06-13 04:00:00,691081,27808,3251
7086,1800,326743,0,7e8a3d2eb79d6d,1752126,125950,2,US>MI>505,6450.0,206.0,2016-06-13 04:00:00,1379561,23374,2348
7087,870,33697,0,8843728fa55267,1706410,62106,3,US>TX>625,1209.0,875.0,2016-06-10 11:00:00,753286,4173,1880
7088,870,56832,0,8843728fa55267,1706410,62106,3,US>TX>625,1209.0,875.0,2016-06-10 11:00:00,990397,7611,1073
7089,870,242487,1,8843728fa55267,1706410,62106,3,US>TX>625,1209.0,875.0,2016-06-10 11:00:00,1601520,25902,3715
7090,872,36950,1,32fdb888c57f40,1790313,62244,3,US>CA>862,1922.0,828.0,2016-06-13 22:00:00,421755,3742,752
7091,872,120239,0,32fdb888c57f40,1790313,62244,3,US>CA>862,1922.0,828.0,2016-06-13 22:00:00,1208141,15386,2178
7092,872,146409,0,32fdb888c57f40,1790313,62244,3,US>CA>862,1922.0,828.0,2016-06-13 22:00:00,1344357,6311,210
7093,873,34165,0,5ed1827ad127f7,1742883,62265,2,US>LA>716,5720.0,433.0,2016-06-12 16:00:00,678500,5020,629
7094,913,34165,1,1b1df11e9c088d,1792194,64719,2,US>IL>602,6011.0,433.0,2016-06-14 00:00:00,678500,5020,629
7095,873,163598,0,5ed1827ad127f7,1742883,62265,2,US>LA>716,5720.0,433.0,2016-06-12 16:00:00,1290670,10598,288
7096,874,164304,0,9eb5dffd1ddf9e,1628358,62394,2,US>CA>807,2170.0,167.0,2016-06-06 16:00:00,1182296,20545,1031
7097,950,164304,0,96acb993fc00b9,1795093,67103,2,US>LA>716,3671.0,435.0,2016-06-14 00:00:00,1182296,20545,1031
7098,1238,164304,1,ad22d23d83ef15,1776232,86245,2,US>TN>659,978.0,75.0,2016-06-13 16:00:00,1182296,20545,1031
7099,874,173411,0,9eb5dffd1ddf9e,1628358,62394,2,US>CA>807,2170.0,167.0,2016-06-06 16:00:00,1387594,21143,2876
7100,874,225439,0,9eb5dffd1ddf9e,1628358,62394,2,US>CA>807,2170.0,167.0,2016-06-06 16:00:00,1155224,25012,2871
7101,877,33110,0,38371848342647,1581464,62583,2,US>TX>618,5792.0,704.0,2016-06-07 00:00:00,859955,4591,1006
7102,877,49824,0,38371848342647,1581464,62583,2,US>TX>618,5792.0,704.0,2016-06-07 00:00:00,871148,6694,1438
7103,877,199131,0,38371848342647,1581464,62583,2,US>TX>618,5792.0,704.0,2016-06-07 00:00:00,1433016,23239,1650
7104,877,333635,0,38371848342647,1581464,62583,2,US>TX>618,5792.0,704.0,2016-06-07 00:00:00,1689150,28674,210
7105,879,95947,0,22fd0680d4e7b8,1781373,62614,2,US>MO>632,798.0,435.0,2016-06-13 18:00:00,937638,6491,2184
7106,879,124175,0,22fd0680d4e7b8,1781373,62614,2,US>MO>632,798.0,435.0,2016-06-13 18:00:00,1235500,15945,1816
7107,880,83439,0,c0d7c354dfc793,2861,62623,1,US>PA>566,366.0,781.0,2010-01-16 00:00:00,1097639,10905,1624
7108,1736,149449,0,7fc177450b28b5,2861,120770,1,US>OR>801,366.0,781.0,2010-01-16 00:00:00,1271669,18983,370
7109,1893,149449,0,4fc8debea16198,1792820,132391,3,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1271669,18983,370
7110,1140,149449,0,40b468b44e3981,1561780,80285,3,US>NV>839,6236.0,740.0,2016-06-05 00:00:00,1271669,18983,370
7111,1597,149449,0,2cdd425c410f91,1748682,111009,3,US>VT>523,6914.0,56.0,2016-06-12 00:00:00,1271669,18983,370
7112,1736,159207,0,7fc177450b28b5,2861,120770,1,US>OR>801,366.0,781.0,2010-01-16 00:00:00,1101404,20080,1544
7113,1736,266608,0,7fc177450b28b5,2861,120770,1,US>OR>801,366.0,781.0,2010-01-16 00:00:00,1643823,26543,3335
7114,881,111319,0,d4bef39d0f8ec4,1792820,62747,2,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1086095,13005,1570
7115,1723,111319,0,d0576e8bf59c85,1753710,120061,2,US>AL>522,10204.0,9.0,2016-06-13 00:00:00,1086095,13005,1570
7116,1679,121132,0,b0c364e19e4303,1792820,117276,1,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1059054,15488,2447
7117,1679,142859,0,b0c364e19e4303,1792820,117276,1,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1323567,18237,285
7118,1679,183526,0,b0c364e19e4303,1792820,117276,1,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1211940,16046,1650
7119,1679,310726,0,b0c364e19e4303,1792820,117276,1,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1364856,28805,1635
7120,1893,168944,0,4fc8debea16198,1792820,132391,3,US>CA>807,96.0,183.0,2016-06-13 23:00:00,1298637,7351,1309
7121,884,166762,0,d1cd96dc20c006,1730832,62977,2,US,6698.0,784.0,2016-06-11 19:00:00,695715,20405,3251
7122,916,166762,0,ec415b58736f52,1446235,64826,2,US>WA>819,10030.0,1089.0,2016-04-25 00:00:00,695715,20405,3251
7123,1006,166762,0,50af089aa34a0e,396635,70930,2,US>CO>751,5792.0,704.0,2014-10-08 00:00:00,695715,20405,3251
7124,884,227324,0,d1cd96dc20c006,1730832,62977,2,US,6698.0,784.0,2016-06-11 19:00:00,1570288,5125,628
7125,884,240281,1,d1cd96dc20c006,1730832,62977,2,US,6698.0,784.0,2016-06-11 19:00:00,1526444,1212,45
7126,884,306894,0,d1cd96dc20c006,1730832,62977,2,US,6698.0,784.0,2016-06-11 19:00:00,1402565,20294,913
7127,887,193727,0,20eb9db67d210c,1742854,63288,2,US>DC>511,1181.0,255.0,2016-06-12 16:00:00,1130922,12149,2747
7128,889,316590,0,99a1bab0781ff0,1693490,63616,3,US>CA>803,3388.0,165.0,2016-06-09 18:00:00,1109919,28918,3829
7129,890,9621,0,8426a121654c7f,1773724,63832,2,US>IL>602,6011.0,433.0,2016-06-14 00:00:00,570331,285,295
7130,1695,9621,0,d8b6c524afa224,1777449,118439,2,US>IL>602,6011.0,433.0,2016-06-13 17:00:00,570331,285,295
7131,891,212136,1,5636ec931dde9d,1793762,63852,2,US>FL>548,211.0,255.0,2016-06-13 23:00:00,1536428,24197,2349
7132,893,103319,0,a04ebc2339265c,1776875,64014,3,US>NY>501,2178.0,530.0,2016-06-13 16:00:00,1155502,13390,741
7133,893,122129,1,a04ebc2339265c,1776875,64014,3,US>NY>501,2178.0,530.0,2016-06-13 16:00:00,1221343,15622,1665
7134,1537,122129,0,f97ef3994d2474,1764870,106764,3,US>FL>561,7744.0,1204.0,2016-06-13 12:00:00,1221343,15622,1665
7135,893,180874,0,a04ebc2339265c,1776875,64014,3,US>NY>501,2178.0,530.0,2016-06-13 16:00:00,1151028,674,769
7136,893,280808,0,a04ebc2339265c,1776875,64014,3,US>NY>501,2178.0,530.0,2016-06-13 16:00:00,1673331,27632,1932
7137,893,292558,0,a04ebc2339265c,1776875,64014,3,US>NY>501,2178.0,530.0,2016-06-13 16:00:00,1060089,21847,1593
7138,896,23413,0,fd000ea8acc707,842998,64264,3,CA>BC,9777.0,167.0,2014-02-24 00:00:00,818457,3654,862
7139,1868,23413,1,37c4bae434b5c1,313308,130586,1,CA>AB,7915.0,178.0,2014-05-05 08:00:00,818457,3654,862
7140,896,95220,0,fd000ea8acc707,842998,64264,3,CA>BC,9777.0,167.0,2014-02-24 00:00:00,757725,12332,47
7141,896,152399,0,fd000ea8acc707,842998,64264,3,CA>BC,9777.0,167.0,2014-02-24 00:00:00,1107172,13940,1713
7142,1057,152399,0,222d8ada297f16,1390004,74263,3,CA>AB,3.0,740.0,2016-07-09 00:00:00,1107172,13940,1713
7143,1479,152399,0,ceb1566c7db181,1689171,102566,1,NZ>E7,1059.0,582.0,2016-06-13 00:00:00,1107172,13940,1713
7144,1868,152399,0,37c4bae434b5c1,313308,130586,1,CA>AB,7915.0,178.0,2014-05-05 08:00:00,1107172,13940,1713
7145,896,288358,0,fd000ea8acc707,842998,64264,3,CA>BC,9777.0,167.0,2014-02-24 00:00:00,1301965,19297,1701
7146,1205,288358,0,a8ecdc0ec60569,1659417,84623,3,CA>BC,8487.0,184.0,2016-06-08 04:00:00,1301965,19297,1701
7147,897,162709,0,4630f76ef1e798,1746870,64271,3,US>ID>757,6049.0,714.0,2016-06-12 21:00:00,1377637,19483,1863
7148,897,331647,0,4630f76ef1e798,1746870,64271,3,US>ID>757,6049.0,714.0,2016-06-12 21:00:00,1770091,29292,1544
7149,898,39835,0,c323ca3fc87616,1793586,64271,2,US>AZ>753,553.0,180.0,2016-06-14 00:00:00,913393,1772,580
7150,898,112803,0,c323ca3fc87616,1793586,64271,2,US>AZ>753,553.0,180.0,2016-06-14 00:00:00,1096353,5554,1822
7151,899,194547,0,2de259c89ebce5,1779222,64281,2,US>OH>535,3568.0,1035.0,2016-06-13 17:00:00,1086095,13005,1570
7152,899,311598,1,2de259c89ebce5,1779222,64281,2,US>OH>535,3568.0,1035.0,2016-06-13 17:00:00,1101556,28767,797
7153,900,105912,0,36745dc199801b,1753824,64352,2,US,1675.0,236.0,2016-06-13 07:00:00,514899,13706,1635
7154,901,21815,0,483882bce167b8,1785339,64380,2,US>TX>618,105.0,206.0,2016-06-13 19:00:00,801531,3372,906
7155,901,105603,1,483882bce167b8,1785339,64380,2,US>TX>618,105.0,206.0,2016-06-13 19:00:00,964381,7419,752
7156,901,195275,0,483882bce167b8,1785339,64380,2,US>TX>618,105.0,206.0,2016-06-13 19:00:00,1131603,22891,2690
7157,903,80483,0,b50e098ddf24b3,1754743,64449,2,US>GA>524,1813.0,158.0,2016-06-13 08:00:00,1089819,10601,92
7158,1287,80483,0,62de0362dc0261,1777881,89444,2,US>IA>624,1869.0,255.0,2016-06-13 17:00:00,1089819,10601,92
7159,1390,80483,0,b396ffc136e9c0,1763249,96612,2,US>MN>613,945.0,585.0,2016-06-13 12:00:00,1089819,10601,92
7160,1481,80483,1,c6aae3ede9af20,1795083,102785,2,US>TX>618,707.0,435.0,2016-06-14 00:00:00,1089819,10601,92
7161,1561,80483,1,c5bfe20947bd38,1748513,107885,2,US>TX>765,989.0,255.0,2016-06-12 23:00:00,1089819,10601,92
7162,905,36842,0,9f9632036d2c11,819079,64512,1,CA>BC,475.0,937.0,2015-01-01 00:00:00,901300,5313,832
7163,1496,36842,0,fa64a4f3808a22,1760068,103851,1,CA>ON,12014.0,907.0,2016-06-13 10:00:00,901300,5313,832
7164,1793,36842,1,d8172c45bd6226,1724957,125431,1,AU>08,4645.0,3.0,2016-06-11 10:00:00,901300,5313,832
7165,906,143065,0,9cc132c902818b,1794666,64518,2,GB>D7,6450.0,206.0,2016-06-14 00:00:00,1120904,10618,1465
7166,908,18109,0,335ce933a9c7d4,1763778,64640,2,US>IL>602,6011.0,433.0,2016-06-13 12:00:00,469489,2989,172
7167,908,112760,1,335ce933a9c7d4,1763778,64640,2,US>IL>602,6011.0,433.0,2016-06-13 12:00:00,1063351,14546,2156
7168,908,129369,0,335ce933a9c7d4,1763778,64640,2,US>IL>602,6011.0,433.0,2016-06-13 12:00:00,1276418,16610,3026
7169,1785,129369,0,696167a0d9e31e,1764113,124707,2,US>NY>501,6450.0,206.0,2016-06-13 12:00:00,1276418,16610,3026
7170,908,223491,0,335ce933a9c7d4,1763778,64640,2,US>IL>602,6011.0,433.0,2016-06-13 12:00:00,1562304,24798,3645
7171,909,80177,0,e3869595cce577,1572702,64663,1,US>IN>515,7943.0,468.0,2016-06-01 16:00:00,1044021,10586,2494
7172,1610,80177,0,fe6a3830ade85e,1783983,112029,3,US>TX>641,2090.0,173.0,2016-06-13 19:00:00,1044021,10586,2494
7173,909,294202,0,e3869595cce577,1572702,64663,1,US>IN>515,7943.0,468.0,2016-06-01 16:00:00,1695427,28228,1055
7174,910,231008,0,d5106b09c29bae,1721443,64680,2,US>MI>505,6011.0,433.0,2016-06-11 00:00:00,1085676,19833,1222
7175,1121,231008,0,28d80800daae4d,1718380,79130,2,CA>ON,3841.0,3.0,2016-06-10 20:00:00,1085676,19833,1222
7176,1910,231008,0,b7fb79950a9525,552651,133957,2,US>MD>576,7061.0,787.0,2009-05-13 00:00:00,1085676,19833,1222
7177,915,20656,0,ee4380e83731b5,1737327,64800,1,CA>MB,9153.0,874.0,2016-06-12 09:00:00,791171,3305,1726
7178,915,20918,0,ee4380e83731b5,1737327,64800,1,CA>MB,9153.0,874.0,2016-06-12 09:00:00,796752,3305,1726
7179,915,107020,1,ee4380e83731b5,1737327,64800,1,CA>MB,9153.0,874.0,2016-06-12 09:00:00,1164016,13818,2493
7180,915,185003,0,ee4380e83731b5,1737327,64800,1,CA>MB,9153.0,874.0,2016-06-12 09:00:00,1234478,22241,1644
7181,915,185409,0,ee4380e83731b5,1737327,64800,1,CA>MB,9153.0,874.0,2016-06-12 09:00:00,1257773,22251,1644
7182,915,196029,0,ee4380e83731b5,1737327,64800,1,CA>MB,9153.0,874.0,2016-06-12 09:00:00,1496724,22952,2223
7183,915,244534,0,ee4380e83731b5,1737327,64800,1,CA>MB,9153.0,874.0,2016-06-12 09:00:00,1100702,25978,2146
7184,916,137277,0,ec415b58736f52,1446235,64826,2,US>WA>819,10030.0,1089.0,2016-04-25 00:00:00,1143325,17639,2807
7185,919,91944,0,985e3a8d8c2cae,1772591,64894,2,US>TX>623,1605.0,1043.0,2016-06-13 15:00:00,1108510,7978,1521
7186,919,116144,0,985e3a8d8c2cae,1772591,64894,2,US>TX>623,1605.0,1043.0,2016-06-13 15:00:00,393819,2359,916
7187,1489,116144,0,5b9b085b5d542b,1762545,103365,2,US>OR>820,6328.0,726.0,2016-06-13 11:00:00,393819,2359,916
7188,1567,116144,0,8eb447f43f23c7,1774931,108303,2,US>TX>625,155.0,388.0,2016-06-13 16:00:00,393819,2359,916
7189,919,125385,0,985e3a8d8c2cae,1772591,64894,2,US>TX>623,1605.0,1043.0,2016-06-13 15:00:00,804322,16062,3001
7190,919,175427,0,985e3a8d8c2cae,1772591,64894,2,US>TX>623,1605.0,1043.0,2016-06-13 15:00:00,1086095,13005,1570
7191,972,175427,0,a9c797a2587784,1776947,69206,2,US>FL>534,553.0,180.0,2016-06-13 16:00:00,1086095,13005,1570
7192,919,203689,1,985e3a8d8c2cae,1772591,64894,2,US>TX>623,1605.0,1043.0,2016-06-13 15:00:00,1504653,2410,367
7193,1197,203689,0,fb0bfb264857e1,1779778,84089,2,US>SC>570,784.0,435.0,2016-06-13 17:00:00,1504653,2410,367
7194,919,235449,0,985e3a8d8c2cae,1772591,64894,2,US>TX>623,1605.0,1043.0,2016-06-13 15:00:00,1377696,11654,555
7195,1415,235449,0,641a89e99d420e,1784680,97992,2,US>GA>524,3568.0,1035.0,2016-06-14 00:00:00,1377696,11654,555
7196,919,292366,0,985e3a8d8c2cae,1772591,64894,2,US>TX>623,1605.0,1043.0,2016-06-13 15:00:00,1116986,15431,769
7197,920,30345,0,142ebbda3d633b,1514640,64981,1,US>FL>539,8610.0,1142.0,2016-05-24 19:00:00,859560,3753,2264
7198,920,54047,0,142ebbda3d633b,1514640,64981,1,US>FL>539,8610.0,1142.0,2016-05-24 19:00:00,862732,6235,5
7199,921,20770,0,ce11593d351c9e,1330486,64996,3,US>TX,7736.0,450.0,2016-06-29 00:00:00,448506,3321,535
7200,996,20770,1,6be8743f635e25,1468539,70502,1,US>OR>821,7736.0,450.0,2015-12-13 00:00:00,448506,3321,535
7201,1105,20770,1,abb0c4846aee8e,1770030,78273,1,US>OR>820,421.0,987.0,2016-06-14 00:00:00,448506,3321,535
7202,921,334743,0,ce11593d351c9e,1330486,64996,3,US>TX,7736.0,450.0,2016-06-29 00:00:00,1780695,249,87
7203,923,32365,0,afec6fa1069013,1674089,65058,3,US>NE>722,6054.0,714.0,2016-06-08 19:00:00,864896,4768,1438
7204,923,159076,0,afec6fa1069013,1674089,65058,3,US>NE>722,6054.0,714.0,2016-06-08 19:00:00,1341303,20083,1378
7205,923,262738,0,afec6fa1069013,1674089,65058,3,US>NE>722,6054.0,714.0,2016-06-08 19:00:00,1501919,26700,3607
7206,923,299802,0,afec6fa1069013,1674089,65058,3,US>NE>722,6054.0,714.0,2016-06-08 19:00:00,1700420,28253,1510
7207,924,81647,1,ff106eaa41c2b0,1770820,65304,2,US>IL>602,3568.0,1035.0,2016-06-13 14:00:00,692159,10737,1753
7208,951,81647,0,ac29f1f2c0c408,1784680,67533,2,US>FL>528,3568.0,1035.0,2016-06-14 00:00:00,692159,10737,1753
7209,1143,81647,0,7bd0e87221331d,807395,80461,2,SG>00,5581.0,633.0,2016-02-05 00:00:00,692159,10737,1753
7210,1654,145937,0,829e9a4e453216,1770820,115316,2,US>PA>504,3568.0,1035.0,2016-06-13 14:00:00,1060089,18605,1593
7211,929,13848,0,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,698303,157,45
7212,929,16289,0,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,731123,2733,1268
7213,1753,16289,0,c382e641ea785b,697594,122151,2,US>NV>839,5792.0,704.0,2015-06-07 01:00:00,731123,2733,1268
7214,929,110488,0,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,1172097,14234,83
7215,929,111805,0,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,1175669,14428,83
7216,929,152351,0,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,1371345,6201,83
7217,1121,152351,0,28d80800daae4d,1718380,79130,2,CA>ON,3841.0,3.0,2016-06-10 20:00:00,1371345,6201,83
7218,1870,152351,0,6af7c3e379ea9e,1756292,130904,2,CA>AB,323.0,1175.0,2016-06-13 08:00:00,1371345,6201,83
7219,929,173333,0,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,1389427,19886,2625
7220,929,189549,0,ddd71a3e0640e7,1107755,65449,2,CA,5792.0,704.0,2016-02-22 16:00:00,1473752,22538,83
7221,933,112073,0,e6a1c4831e4853,1020693,65615,2,CA>ON,7267.0,58.0,2015-12-30 14:00:00,1027870,14383,1644
7222,933,112286,0,e6a1c4831e4853,1020693,65615,2,CA>ON,7267.0,58.0,2015-12-30 14:00:00,1176584,14506,83
7223,1592,112286,0,e6771ec03eb43d,1794951,110589,2,CA>ON,2598.0,184.0,2016-06-14 00:00:00,1176584,14506,83
7224,933,205278,0,e6a1c4831e4853,1020693,65615,2,CA>ON,7267.0,58.0,2015-12-30 14:00:00,976938,23693,1913
7225,1235,250084,0,7f53aec9386edb,1020693,86105,2,US>VA>511,7267.0,58.0,2015-12-30 14:00:00,1618502,26182,2151
7226,1198,250084,0,d7fe1f083a5f35,1770366,84115,2,US>WA>819,6715.0,407.0,2016-06-13 14:00:00,1618502,26182,2151
7227,1888,250084,0,b5d6d9efe09a98,1279370,132081,2,US>GA>524,9499.0,1169.0,2016-04-08 05:00:00,1618502,26182,2151
7228,934,145687,1,f4f36e4d9a13ed,1062643,65776,1,AU>04,475.0,937.0,2015-01-01 00:00:00,1341548,18586,3200
7229,937,5475,0,8bba1b11edda73,1571166,66053,1,US>CA>803,2558.0,899.0,2016-06-01 14:00:00,421022,953,150
7230,937,281287,0,8bba1b11edda73,1571166,66053,1,US>CA>803,2558.0,899.0,2016-06-01 14:00:00,377783,935,150
7231,938,105863,1,7f3923948a6481,1783535,66078,1,US>NJ>501,323.0,1175.0,2016-06-13 19:00:00,1160132,13682,2110
7232,938,118169,0,7f3923948a6481,1783535,66078,1,US>NJ>501,323.0,1175.0,2016-06-13 19:00:00,1172584,15214,1650
7233,939,3282,0,7bf36f18c2ac0c,1390462,66113,3,US>CT>533,6104.0,1203.0,2013-10-22 00:00:00,353574,564,336
7234,939,12564,0,7bf36f18c2ac0c,1390462,66113,3,US>CT>533,6104.0,1203.0,2013-10-22 00:00:00,679953,2105,53
7235,968,12564,1,e9b372b97da5ec,1620779,69044,3,US>KS>616,1.0,603.0,2016-06-06 09:00:00,679953,2105,53
7236,1475,12564,0,38a4bc81016e01,1765708,102275,1,US>TX>623,7478.0,874.0,2016-06-13 00:00:00,679953,2105,53
7237,1712,12564,0,5cb6c418f28e3d,1711406,119346,3,US>ID>758,1209.0,875.0,2016-06-10 14:00:00,679953,2105,53
7238,1904,12564,0,365a6a8288285f,1427197,133465,1,US>NY>501,2187.0,184.0,2016-05-12 00:00:00,679953,2105,53
7239,939,70880,0,7bf36f18c2ac0c,1390462,66113,3,US>CT>533,6104.0,1203.0,2013-10-22 00:00:00,987082,9458,1913
7240,1712,70880,0,5cb6c418f28e3d,1711406,119346,3,US>ID>758,1209.0,875.0,2016-06-10 14:00:00,987082,9458,1913
7241,940,152333,0,9262b618589eea,1749125,66264,3,US>CA>807,95.0,183.0,2016-06-12 23:00:00,1371109,19363,1684
7242,1254,152333,0,f7e2e555b1727c,1736374,87267,1,US>OR>821,6047.0,714.0,2016-06-12 07:00:00,1371109,19363,1684
7243,941,84154,1,c4c16b56ecb349,767126,66349,2,US>AZ>789,475.0,937.0,2015-01-01 00:00:00,941800,10970,1198
7244,941,166551,0,c4c16b56ecb349,767126,66349,2,US>AZ>789,475.0,937.0,2015-01-01 00:00:00,1286118,20401,2635
7245,941,309839,0,c4c16b56ecb349,767126,66349,2,US>AZ>789,475.0,937.0,2015-01-01 00:00:00,1681648,28793,1985
7246,945,43180,0,3d75fc4dbeb069,1789958,66574,2,US>TN>557,93.0,407.0,2016-06-13 21:00:00,940287,6044,1438
7247,945,43838,1,3d75fc4dbeb069,1789958,66574,2,US>TN>557,93.0,407.0,2016-06-13 21:00:00,945089,6131,1973
7248,945,71694,0,3d75fc4dbeb069,1789958,66574,2,US>TN>557,93.0,407.0,2016-06-13 21:00:00,1067428,245,232
7249,945,112802,0,3d75fc4dbeb069,1789958,66574,2,US>TN>557,93.0,407.0,2016-06-13 21:00:00,1096353,5554,1822
7250,947,92107,0,f94b282404fe8e,1715158,66638,2,AU>02,6698.0,784.0,2016-06-10 17:00:00,1122962,11944,2599
7251,947,105669,0,f94b282404fe8e,1715158,66638,2,AU>02,6698.0,784.0,2016-06-10 17:00:00,1160839,13666,2598
7252,947,190462,1,f94b282404fe8e,1715158,66638,2,AU>02,6698.0,784.0,2016-06-10 17:00:00,1475942,22638,3273
7253,1123,190462,0,400caf7644f25b,1119046,79144,2,NZ>G2,9135.0,1042.0,2016-02-26 17:00:00,1475942,22638,3273
7254,947,218891,0,f94b282404fe8e,1715158,66638,2,AU>02,6698.0,784.0,2016-06-10 17:00:00,1552334,15628,802
7255,947,273792,0,f94b282404fe8e,1715158,66638,2,AU>02,6698.0,784.0,2016-06-10 17:00:00,1659018,15628,802
7256,950,12894,0,96acb993fc00b9,1795093,67103,2,US>LA>716,3671.0,435.0,2016-06-14 00:00:00,679467,2359,916
7257,999,12894,0,ecf5e3e3c11b5b,1761432,70606,2,US>TX,2604.0,200.0,2016-06-13 11:00:00,679467,2359,916
7258,950,272424,1,96acb993fc00b9,1795093,67103,2,US>LA>716,3671.0,435.0,2016-06-14 00:00:00,1657230,27157,1510
7259,953,113936,0,5ab16bb9f7463c,1671365,67654,1,US>WA>819,2619.0,255.0,2016-06-08 17:00:00,843889,14659,1664
7260,953,192147,0,5ab16bb9f7463c,1671365,67654,1,US>WA>819,2619.0,255.0,2016-06-08 17:00:00,942989,9028,92
7261,954,270121,0,8dfb8416052992,1787081,67749,3,US>KS>678,93.0,407.0,2016-06-13 20:00:00,958880,27036,1809
7262,1505,70135,0,c0cd8134f901de,1787081,104498,2,US>IL>602,93.0,407.0,2016-06-13 20:00:00,998957,7518,1438
7263,1309,70135,0,333a8d5d8a2ade,1790387,91431,2,US>TX>623,6719.0,407.0,2012-08-03 00:00:00,998957,7518,1438
7264,1505,206258,1,c0cd8134f901de,1787081,104498,2,US>IL>602,93.0,407.0,2016-06-13 20:00:00,1432409,23768,607
7265,1816,143179,1,1152ff85bc2686,1787081,126976,2,US>CA>803,93.0,407.0,2016-06-13 20:00:00,918189,18293,2079
7266,1816,209633,0,1152ff85bc2686,1787081,126976,2,US>CA>803,93.0,407.0,2016-06-13 20:00:00,1130922,12149,2747
7267,956,41418,0,8feab846c365f2,1788451,67922,2,US>TX>641,93.0,407.0,2016-06-13 00:00:00,927528,5831,1198
7268,956,49707,0,8feab846c365f2,1788451,67922,2,US>TX>641,93.0,407.0,2016-06-13 00:00:00,967726,6678,1386
7269,956,54512,0,8feab846c365f2,1788451,67922,2,US>TX>641,93.0,407.0,2016-06-13 00:00:00,981626,245,232
7270,956,62672,1,8feab846c365f2,1788451,67922,2,US>TX>641,93.0,407.0,2016-06-13 00:00:00,1031803,245,232
7271,957,125498,0,61592d744050d8,1757282,67979,1,US>FL>539,1375.0,575.0,2016-06-13 09:00:00,1227639,15731,1309
7272,957,137305,0,61592d744050d8,1757282,67979,1,US>FL>539,1375.0,575.0,2016-06-13 09:00:00,686417,8519,1311
7273,957,137306,0,61592d744050d8,1757282,67979,1,US>FL>539,1375.0,575.0,2016-06-13 09:00:00,935555,8519,1311
7274,959,16970,0,9df4e8b468af6c,1077398,68036,3,US>WA>819,7097.0,935.0,2016-01-02 00:00:00,739562,2816,1438
7275,959,150195,0,9df4e8b468af6c,1077398,68036,3,US>WA>819,7097.0,935.0,2016-01-02 00:00:00,1312634,19060,2804
7276,960,94738,1,5bc46555ae944c,1779718,68112,3,CA>ON,1032.0,1025.0,2016-06-13 05:00:00,884898,5128,1352
7277,960,288360,0,5bc46555ae944c,1779718,68112,3,CA>ON,1032.0,1025.0,2016-06-13 05:00:00,1301965,19297,1701
7278,961,76768,0,6824a59d8f4ce7,1662926,68296,2,US>FL>528,10030.0,1089.0,2016-05-27 00:00:00,981626,8251,580
7279,961,88947,1,6824a59d8f4ce7,1662926,68296,2,US>FL>528,10030.0,1089.0,2016-05-27 00:00:00,879349,11519,407
7280,961,104214,0,6824a59d8f4ce7,1662926,68296,2,US>FL>528,10030.0,1089.0,2016-05-27 00:00:00,1157435,13491,472
7281,961,166746,0,6824a59d8f4ce7,1662926,68296,2,US>FL>528,10030.0,1089.0,2016-05-27 00:00:00,695715,20405,3251
